time_s,vin_V,vout_V
0.03896810078,0,0.000346815583451
0.03897810078,0,0.000343364682123
0.03898810078,0,0.000339948118121
0.03899810078,0,0.000336565549782
0.03900810078,0,0.000333216638839
0.03901810078,0,0.000329901050393
0.03902810078,0,0.000326618452876
0.03903810078,0,0.000323368518022
0.03904810078,0,0.000320150920828
0.03905810078,0,0.000316965339526
0.03906810078,0,0.00031381145555
0.03907810078,0,0.000310688953505
0.03908810078,0,0.000307597521132
0.03909810078,0,0.00030453684928
0.03910810078,0,0.000301506631874
0.03911810078,0,0.000298506565885
0.03912810078,0,0.000295536351299
0.03913810078,0,0.000292595691088
0.03914810078,0,0.000289684291176
0.03915810078,0,0.000286801860418
0.03916810078,0,0.000283948110563
0.03917810078,0,0.000281122756229
0.03918810078,0,0.000278325514874
0.03919810078,0,0.000275556106766
0.03920810078,0,0.000272814254957
0.03921810078,0,0.000270099685256
0.03922810078,0,0.000267412126199
0.03923810078,0,0.000264751309023
0.03924810078,0,0.000262116967639
0.03925810078,0,0.000259508838608
0.03926810078,0,0.000256926661109
0.03927810078,0,0.000254370176919
0.03928810078,0,0.000251839130383
0.03929810078,0,0.000249333268389
0.03930810078,0,0.000246852340345
0.03931810078,0,0.000244396098153
0.03932810078,0,0.000241964296181
0.03933810078,0,0.000239556691244
0.03934810078,0,0.000237173042575
0.03935810078,0,0.000234813111803
0.03936810078,0,0.000232476662929
0.03937810078,0,0.000230163462303
0.03938810078,0,0.000227873278599
0.03939810078,0,0.000225605882792
0.03940810078,0,0.000223361048137
0.03941810078,0,0.000221138550146
0.03942810078,0,0.000218938166562
0.03943810078,0,0.000216759677343
0.03944810078,0,0.000214602864633
0.03945810078,0,0.000212467512746
0.03946810078,0,0.000210353408141
0.03947810078,0,0.000208260339404
0.03948810078,0,0.000206188097221
0.03949810078,0,0.000204136474363
0.03950810078,0,0.000202105265662
0.03951810078,0,0.000200094267994
0.03952810078,0,0.000198103280253
0.03953810078,0,0.000196132103335
0.03954810078,0,0.000194180540118
0.03955810078,0,0.00019224839544
0.03956810078,0,0.000190335476082
0.03957810078,0,0.000188441590748
0.03958810078,0,0.000186566550044
0.03959810078,0,0.000184710166462
0.03960810078,0,0.000182872254358
0.03961810078,0,0.000181052629936
0.03962810078,0,0.00017925111123
0.03963810078,0,0.000177467518084
0.03964810078,0,0.000175701672133
0.03965810078,0,0.000173953396788
0.03966810078,0,0.000172222517218
0.03967810078,0,0.00017050886033
0.03968810078,0,0.000168812254755
0.03969810078,0,0.000167132530827
0.03970810078,0,0.00016546952057
0.03971810078,0,0.000163823057679
0.03972810078,0,0.000162192977503
0.03973810078,0,0.00016057911703
0.03974810078,0,0.000158981314871
0.03975810078,0,0.00015739941124
0.03976810078,0,0.000155833247944
0.03977810078,0,0.000154282668363
0.03978810078,0,0.000152747517434
0.03979810078,0,0.000151227641638
0.03980810078,0,0.000149722888985
0.03981810078,0,0.000148233108995
0.03982810078,0,0.000146758152687
0.03983810078,0,0.000145297872561
0.03984810078,0,0.000143852122585
0.03985810078,0,0.000142420758181
0.03986810078,0,0.000141003636209
0.03987810078,0,0.000139600614953
0.03988810078,0,0.000138211554108
0.03989810078,0,0.000136836314764
0.03990810078,0,0.000135474759393
0.03991810078,0,0.000134126751837
0.03992810078,0,0.000132792157291
0.03993810078,0,0.000131470842293
0.03994810078,0,0.000130162674708
0.03995810078,0,0.000128867523716
0.03996810078,0,0.000127585259798
0.03997810078,0,0.000126315754726
0.03998810078,0,0.000125058881544
0.03999810078,0,0.000123814514564
0.04000810078,0,0.000122582529344
0.04001810078,0,0.000121362802684
0.04002810078,0,0.000120155212608
0.04003810078,0,0.000118959638353
0.04004810078,0,0.000117775960359
0.04005810078,0,0.000116604060256
0.04006810078,0,0.000115443820851
0.04007810078,0,0.000114295126116
0.04008810078,0,0.00011315786118
0.04009810078,0,0.000112031912312
0.04010810078,0,0.000110917166916
0.04011810078,0,0.000109813513514
0.04012810078,0,0.000108720841738
0.04013810078,0,0.000107639042317
0.04014810078,0,0.00010656800707
0.04015810078,0,0.00010550762889
0.04016810078,0,0.000104457801737
0.04017810078,0,0.000103418420626
0.04018810078,0,0.000102389381614
0.04019810078,0,0.000101370581797
0.04020810078,0,0.000100361919292
0.04021810078,0,9.93632932292e-05
0.04022810078,0,9.83746037444e-05
0.04023810078,0,9.73957519658e-05
0.04024810078,0,9.6426640006e-05
0.04025810078,0,9.54671709512e-05
0.04026810078,0,9.45172488522e-05
0.04027810078,0,9.35767787143e-05
0.04028810078,0,9.26456664883e-05
0.04029810078,0,9.17238190606e-05
0.04030810078,0,9.0811144244e-05
0.04031810078,0,8.9907550769e-05
0.04032810078,0,8.90129482738e-05
0.04033810078,0,8.81272472959e-05
